Vanessa Amorosi,80016056,
Jean-Louis Guez de Balzac,54143917,
Frederick Weyand,78522549,
Adrian Moorhouse,107484368,
Andrea Mead Lawrence,62840940,
Eliot Spitzer,14107754,
Felix Klein,24603438,
Franz Oppenheimer,76382059,
Earl Warren,10642343,
Leopoldo Fregoli,35216263,
Bermudo II di León,,
Katherine Anne Porter,56620604,
Isabella di Castiglia,88621705,
Alfonso Badini Confalonieri (vescovo),50463249,
Abe Cunningham,84965529,
Julius Echter von Mespelbrunn,25393762,
Hachem el-Atassi,24038981,
Roger Staubach,45544523,
Andrzej Krzycki,3542950,
Anita O'Day,85381576,
John 5,158802458,
Erik von Detten,70988137,
Masurio Sabino,62344938,
Vincent Schiavelli,222915,
Gaddo Gaddi,74125756,
Alessandro Bardelli,96269160,
Petr Pravec,84235713,
Blasius Ammon,69858314,
Reinhard Marx,15691248,
Ben Elton,101855124,
Federico I di Lotaringia,81125397,
Raúl Paz,29769758,
Hans Hofmann,13099129,
Pablo Moses,69121877,
Laura Mersini,232091571,
Carlos Azpiroz Costa,101099778,
Pelayo,52891862,
Isabella di Borbone,1185273,
Chao Meng-Fu,50532127,
Julián Ríos,29549635,
Hanzei,3910487,
Liz Greene,36919212,
Piero Marini,15597272,
Mary Rodgers,90786670,
Marcello Mimmi,13112579,
Carlo II di Gonzaga-Nevers,84713804,
Craig Wright,41559183,
Giovanni Sacrobosco,68962797,
Alenka Gotar,230516887,
Filippo VI di Francia,61622133,
Patrick Wolf (musicista),120623165,
Peter MacNicol,32196175,
Elissa,29348240,
Perry Pirkanen,29272368,
Régine Pernoud,88740710,
Sinitta Boonyasak,74108123,
Kikuko Inoue,32220968,
Sujin,46654362,
Péter Nádas,113021549,
Johann Kaspar Kerll,64192284,
Ramón Blanco y Erenas,,
Armand-Pierre Caussin de Perceval,100222379,
Katy B,173656990,
Michele Stratico,66044655,
Ramon Casas,64805264,
Bruno Gironcoli,5730578,
Vincenzo Riccati,52469759,
George Smith (assiriologo),70959268,
Napoléon Daru,68918917,
Anatolij Vladimirovič Tarasov,4563030,
Henry Franklin Gilbert,10040211,
Yosa Buson,120725614,
Alfred Wikenhauser,37712216,
Frederick Forsyth,4929978,
Theo Albrecht,69722995,
Fabio Romano,79953630,
Stéphane Sednaoui,61820375,
Robin Olds,28922091,
Josip Bozanić,,
Vlaho Bukovac,64279475,
Bjarke Ingels,103083502,
Pietro Tacca,3267128,
Robbie Coltrane,107686124,
Salomon de Caus,39485837,
Ferdinando I di Aragona,47565572,
B. R. Ambedkar,44331988,
Leonidas Polk,52875677,
Candice Night,85748475,
Margaret Geller,,
Charlotte Catherine de La Trémoille,,
Émile Drain,,
Jeane Kirkpatrick,71474039,
Pat Barker,44337761,
Philip Knight,55795692,
Giorgio Faletti,51922599,IT\ICCU\RAVV\089749
Dan Donegan,84263592,
Sidsel Endresen,49412298,
John Soane,64091788,
Pietro III di Aragona,64799831,
Aladár Paasonen,,
Irwin Winkler,85457952,
Ignacio Carrasco de Paula,121930066,
Timothy Mo,76339491,
Carlo Coccia,22405369,IT\ICCU\LO1V\057978
Julius Schnorr von Carolsfeld,27301812,
Sigebert di Gembloux,88029539,
Melozzo da Forlì,40174386,
Maynard Ferguson,59269449,
Tony Accardo,72795165,
Gina Gershon,49422944,
Wilhelm His Sr.,806905,
Viktor Parma,65064320,
Dino Rađa,,
Shirley Mason,43276117,
Hannes Messemer,74483229,
Karl-Otto Apel,108277989,
Domenico dell'Allio,20564010,
William Tecumseh Sherman,46828814,
Veza Canetti,73920988,
Martín Alonso Pinzón,53235708,
Emile Ardolino,79170544,
Leo Chiosso,233427841,
Tiberio Mitri,78306151,
Aegidius Tschudi,46756126,
Robert Cedric Sherriff,106983918,
Felix Schwarzenberg,66480054,
Dannii Minogue,84967110,
Timoteo Viti,13466182,
Matti Aikio,37944161,
Ferdinando Fuga,45100690,
Talib Kweli,80039479,
Ed Schieffelin,30809921,
Dominikus Zimmermann,54941611,
John McTiernan,85851182,
Charles Pathé,,
Leon Cooper,91305453,
Willard Sterling Boyle,107236478,
Bartolomeo Ammannati,5070762,
Eugénie de Guérin,,
Cathy Freeman,36339181,
Josef Lense,20443870,
Richard von Mises,56655074,
Sonya Walger,34208270,
Fusako Shigenobu,38298217,
Ludger Lohmann,25544280,
Fausto Brizzi,122193676,
Ionel Teodoreanu,64021002,
Chuck Robb,77682673,
Carlo Giuseppe Toeschi,15036761,
Eric Stonestreet,151696141,
Samuel Bayer,115924162,
Emmanuel Armand de Vignerot du Plessis,27868456,
Nikolaus Rüdinger,64763942,
Carl Sagan,36997809,
Pedro Pietri,28539447,
James Gunn (cineasta),106704551,
David Paich,36108163,
Dave Lombardo,46390631,
Bobby Rondinelli,56124716,
Charles J. Fillmore,27862821,
Achille Graffigna,48531280,
Michael Foale,58576196,
Stacy Hardy,103592478,
Motoori Norinaga,19686423,
Ivan Basso,172705846,
Alex Proyas,16877221,
Pierre Fourier,51708590,
Levi Strauss,13103835,
Billy Donovan,220457098,
Angelo Inganni,74716227,
Leo Graetz,5083134,
Pierre Tirard,142670133,
Heinrich Lossow,40150134,
Gianfrancesco Malfatti,64078718,
Pappo di Alessandria,4906860,
Thomas Say,49341700,
Marian Gołębiewski,89665830,
Giuseppe Antonio Pujati,57346724,
Faraj ben Salim,71752111,
Lindsay Whalen,171445652,
Max von Schenkendorf,15565123,
Luísa Todi,10789436,
Cosimo Fanzago,35942570,
Gregorio De Ferrari,39650995,
Giuseppe Maria Tomasi,88942365,
Eric Gill,36934216,
Michał Ogiński,40173593,
Friedrich von Hausen,76581301,
Mitch McConnell,36536382,
Giuseppe Guarneri del Gesù,,
Ferdinando I de' Medici,40916438,
Nancy Kerrigan,231014741,
Dietrich Tiedemann,59242363,
Luigi Bernabò Brea,,
Inez Milholland,52768914,
Rainer Werner Fassbinder,66467014,
Joan Beaufort,11750003,
Carlo Eugenio d'Arenberg,200734859,
Robert Hunter (scrittore),49406569,
Steven Culp,19890374,
John Armstrong Junior,65181294,
Triboniano,73039345,
Filippo Giudice Caracciolo,89048362,
Milton Obote,57420039,
Antonia di Lorena,95405966,
Pietro Andrea Ziani,,
Aleksandra Pavlovna Romanova,3589074,
Katie Johnson,18701503,
Jeff Astle,66412370,
El Cid,22938662,
Laurence Juber,2080019,
Charles Frédéric Kuhlmann,,
Augusto di Beauharnais,32925252,
Sidney Siegel,79108149,
Marcello Baldi,49485531,
Julius Evola,66462101,
"William Cavendish, III conte di Devonshire",16203838,
Mercedes Bresso,33284143,
Giovanni Mossi,13477171,
Lois McMaster Bujold,51747658,
Milo Đukanović,85595328,
Cesária Évora,,
Spiro Latsis,115400002,
Joseph Collins,103998368,
Pras Michel,209102,
Anton Balasingham,67807083,
Chris Mulkey,162343365,
Clifford Simak,29540754,
Christopher Connelly,220173,
Davide Lazzaretti,27911457,
Agustín Almodóvar,,
Leslie Manigat,100454179,
Christian Felber,5830965,
João Bernardo Vieira,36142484,
Seydou Keïta (fotografo),39489187,
Elie Carafoli,13296094,
Helmut Schmidt,12314986,
Tenley Albright,36215173,
Nick Cassavetes,106958184,
Richard Thorpe,116614489,
Ettore Manni,22352758,
Lorenzo Marcello,221057958,
Luisa Diogo,31792074,
Hans Gamper,70950540,
Schelto van Heemstra,282931365,
Federico III del Palatinato,293759313,
Louise Lévèque de Vilmorin,54155456,
Claude Akins,122297044,
Ebe Stignani,27253292,
Adam Harasiewicz,115595402,
Tim Sköld,86401752,
Alberico di Cîteaux,25393292,
Dutch Schultz,65247704,
Graham Greene (attore),85457542,
Henri Farman,56598466,
Hermann Hankel,39510725,
Kenneth Waltz,98290440,
Sławomir Mrożek,71395393,
William R. D. Fairbairn,79147432,
Katerina Graham,182172142,
Stefanie Powers,38306910,
Betsy Ross,16017827,
Takashi Shimizu,84240819,
Valerio Massimo,25395604,
Míchel Salgado,169767605,
Richard Starkings,21498608,
Louis Charles Antoine Desaix,64144428,
DJ Jazzy Jeff,100925099,
Fritz Oswald Bilse,57457904,
Charles-Victor Prévost d'Arlincourt,,
Michel Butor,34453964,
Tízoc,16791823,
Eiji Tsuburaya,3883336,
Merk Sittich I von Ems zu Hohenems,81189076,
Khalid ibn al-Walid,37714684,
Wilhelm His Jr.,,
Carlo VIII di Francia,34569564,
William Hootkins,86923286,
Vincenzo Righini,61813991,
Giovanni Maria Trabaci,51805826,
Gabriel de Rochechouart de Mortemart,49489464,
Ranuccio I Farnese,,
Opilio Rossi,54180769,
David LaChapelle,88061910,
Maxine Kumin,110467875,
Don Winslow,115600123,
Francisco Bayeu,54958157,
Émile Faguet,,
Mickey Hart,54947891,
Alfons Mucha,54279412,
Lamberto Lambertini,90149886,IT\ICCU\CFIV\063630
Michael E. DeBakey,32165571,
Gummo Marx,107881470,
Frank Collin,4123593,
Matilde di Hackeborn,78750420,
Giovanni Furno,64272063,
Pitigrilli,71520099,
Agostino Casaroli,32790050,
Sean Kinney,85577919,
Indalecio Prieto,54187157,
Donny Hathaway,2664394,
Akbar Gangi,43845811,
Rupert Davies,74061213,
Alberto di Aquisgrana,85035063,
Günther Mader,,
Thomas Köhler,163128416,
Murat Yakın,18299291,
John Cale,85445735,
Marian Spychalski,16134426,
Antonio Corradini,30359427,
Aleksandr Nikolaevič Aksakov,,
Ingo Friedrich,11005985,
"Robert Dudley, I conte di Leicester",52588603,
Ludovico III di Baviera,62343805,
Steve Marker,96938961,
Tony Esposito,85896705,
Harlan Ellison,54147301,
Melo di Bari,46255055,
Giovanni Canavesio,72302224,IT\ICCU\TO0V\594609
Tommaso Morlino,100973296,
Ferdinand Palffy,74158135,
Jörg Immendorff,61604508,
Nicanor Duarte Frutos,65873955,
Cleo Ridgely,21885181,
Roberto Ago,39420911,
Mike Mainieri,56796888,
Jay Inslee,9298052,
Muzio Vitelleschi,29524660,
Rudolf Beran,33952746,
Federico IV di Norimberga,6026744,
Ingrid Haebler,66651938,
James Donald Cameron,3957948,
Lindsay Wagner,42039206,
Hanan Ashrawi,83011217,
Robert Wisdom,61759027,
Émile Oustalet,,
Francesco De Gregori,72338903,IT\ICCU\RAVV\027529
"Henry Scott, III duca di Buccleuch",56170671,
Carl Gustav Heraeus,77127175,
Geoffrey Ashe,108184684,
Chris Moneymaker,1866890,
Lyrics Born,12505247,
Olesya Rulin,78608880,
Giuseppe Arcidiacono,90086584,IT\ICCU\AUFV\000259
James Barry (pittore),36926685,
Stuart Baird,79174991,
Toti Dal Monte,42648787,
Tom DiCillo,24799072,
Bianca Guaccero,90238678,IT\ICCU\LO1V\267335
William Henry Welch,67246603,
Willem Kes,5352706,
Joseph Henabery,17377832,
Giuseppe Soleri,233511062,IT\ICCU\RAVV\511232
Abd al-Muttalib ibn Hashim,283644619,
John Denver,51874963,
Enrico XIII di Baviera,38117343,
Lorenzo il Popolano,1380197,
Vittorio Cini,102374329,
Shigenori Togo,50174693,
Sarah Rice,7065040,
Yrjö Väisälä,37690871,
Gregory Harrison,57944508,
Claude-François-Xavier Millot,,
Riccardo Lombardi (gesuita),99281672,IT\ICCU\RAVV\080916
Elmar Wepper,107567448,
Satoshi Watanabe,62544304,
Peter Forsskål,,
François Bouchot,,
Joshua Bell,115769026,
Larry Flynt,55402482,
Martha Coffin Wright,72500864,
Carl Paul Goerz,5690460,
Ferdinando d'Assia-Homburg,80390775,
Bruce Malmuth,24804034,
Vittorio Cottafavi,209071,IT\ICCU\SBNV\002820
Cesare Balbo,39401540,
Duccio di Buoninsegna,32787781,
Lucia Aliberti,84560253,
Kenny Dorham,76403361,
David Garrick,24563,
Brian Hopper,22393101,
Tsuguharu Foujita,59097447,
Minamoto no Mitsunaka,4879296,
Morris R. Jeppson,145842635,
Heinrich von Herzogenberg,61688111,
Charles Burton Barber,4640108,
Michele IX Paleologo,120494428,
Fatih Akın,,
David James Elliott,51381764,
Rocco di Montpellier,72186634,
Graham Roberts,166737603,
John Grant (musicista),171950787,
Samuel Butler (1774-1839),9837738,
Don Ellis,69115347,
Mads Mikkelsen,24881092,
Rory Kennedy,9737975,
Afroman,51891873,
Mondino dei Liuzzi,10203574,
Deva Shamsher Jang Bahadur Rana,48665273,
"Charles Seymour, VI duca di Somerset",75309518,
Francesco Brioschi,19764119,IT\ICCU\RAVV\101910
Louis Schweitzer,233395802,
Mimmo Jodice,,
Ron Leibman,221766,
François Désiré Roulin,,
Joseph ben Ephraim Karo,88686046,
Elijah Wood,34660423,
Ferdinando Galiani,27135717,
Alex Gray (scrittrice),79554453,
Josh Keaton,90691359,
Franz Seldte,18000957,
Linda Buckley-Archer,80331086,
Dianne Wiest,5132509,
Notker II di San Gallo,45097358,
Emily VanCamp,90838487,
Constant Lambert,54315013,
Teofilo di Alessandria,102316247,
William S. Hart,77609202,
Mario De Renzi,13179872,
Kazuo Ishiguro,51700343,
Jerry Ordway,61582879,
Tua Forsström,17254749,
Arturo Umberto Illia,77702362,
Macy Gray,7587224,
Carmen Cartellieri,30482085,
John Carlos Baez,112611030,
Alan Riverstone McCulloch,51230705,
John Bonham,212865,
Josiah Wedgwood,17248967,
Brad Silberling,37756484,
Murad IV,64799693,
Jacques Nicolas Billaud-Varenne,24598099,
Lol Coxhill,52846458,
Richard Bone,87566085,
Lorna Raver,102743510,
William Joseph Levada,6537777,
Vladimir Bortko,107570256,
Patrick Fabian,170417235,
Murad II,40320065,
Alice Dunbar Nelson,39396487,
Adolfo Kaminsky,102621109,
Randy Jackson,58787724,
Giovanni Battista Donati,45085771,IT\ICCU\SBLV\315821
Giovanni di Brunswick-Lüneburg,,
John Simon,45079093,
Keith Ablow,66622607,
Ferruccio Parri,49276789,
Walter Friedrich Otto,41844612,
Guillaume Poyet,79013145,
Ludovico II il Germanico,73878516,
Olivia Rosenthal,41984664,
Jim Inhofe,75907919,
Nanni Loy,79173705,
Alan Moore,34481281,
Gualtieri VI di Brienne,39236313,
Eduardo Paolozzi,14809834,
Rudyard Kipling,7524679,
Julian Casablancas,96940780,
Adam Hughes,55928949,
Michael Henderson,71578209,
Lennart Bernadotte,35247556,
Karl Mollweide,42194434,
Arthur Grimble,73953526,
Carlo Teodoro del Belgio,52492106,
Victoria Chaplin,120745489,
Ann McLaughlin Korologos,1337519,
Francis Hirst,88920537,
Jorge Guillén,91629318,
John Little,48152965,
Eddie Kaye Thomas,61234738,
Dana Scott,65289661,
Ai Yazawa,116608684,
Alain de Benoist,34452868,
Michèle Mercier,88044572,
Ina Claire,41399727,
Toots Thielemans,15967960,
Paul Karrer,111540517,
Leopoldo III di Lippe,81021364,
Caspar René Gregory,,
Katsuni,206882541,
Robert Kramer,24800975,
Edward Adrian Wilson,59987039,
Stephen Macht,71578672,
Ola Ullsten,7608128,
Laidback Luke,80050420,
Pelé,59087501,
Tony Joe White,93608861,
Bibiana Beglau,42102245,
Gabriel Nicolas de la Reynie,17270543,
Jules Oppert,165060,
Papa Benedetto XIV,76327169,
Kevin James,66751643,
Loretta Bradley,92201914,
Imre Kertész,,
Karl Sanders,80158143,
Nora Barnacle,50023168,
Leopold Mozart,2513222,
August Wilhelm Zumpt,5698068,
Papa Benedetto XII,89709525,
Rudolf Slánský,82535210,
Domenico Fetti,79203050,
José Félix Uriburu,54465998,
La Bastardella,27875821,
Françoise Mallet-Joris,,
Roberto il Guiscardo,24445610,
Lou Hoover,64813218,
William Henry Phelps,75200822,
Willy Sagnol,69133198,
Claude Lelouch,49228121,
Alirio Díaz,21122495,
Anna Göldi,15570135,
Isotta Ingrid Rossellini,190084484,
Gustaw Herling-Grudziński,,
Robert Herman,7662846,
Serge Lang,107030972,
Judy Martz,7123937,
Mohamed Ibn Chambas,45885520,
Claude McKay,2489725,
Ilona Massey,69193097,
Ernest Bevin,32790182,
Johannes Willebrands,12356273,
Ernesto I di Brunswick-Lüneburg,,
Abraham Hyacinthe Anquetil-Duperron,29529168,
Sandy Marton,79630762,
Alexandre Adler,30433731,
Dorothy Sebastian,17434349,
Gilbert Thomas Burnett,12147361,
Bertil Malmberg,89092258,
Sofonisba Anguissola,76379739,
Johan Christian Dahl,38055951,
Corinne Bailey Rae,37205309,
Carlo di Lorena,213123319,
Lucas Radebe,163922266,
Eugene Goldstein,77075905,
Vasile Pârvan,46783442,
Emil Abel,1110828,
Gloria Katz,34579845,
Barbara Barrie,32206605,
Luigi Manzotti,56822610,
Vincent-Marie Viénot de Vaublanc,41955648,
Vidya Balan,73645264,
Fulvio Orsini,22239490,
Luis Alberto Spinetta,50494334,
Henry Lytton,69127562,
Nisargadatta Maharaj,28412441,
Johann Otto von Spreckelsen,5731698,
Michele Rua,89373396,
Willa Holland,85925856,
Joan Sutherland,64159507,
Francis Fukuyama,79076789,
Gilberto Govi,90247984,IT\ICCU\MILV\161393
Emmanuel Candès,,
Will Smith,118073838,
Morten Abel,80010134,
Pittore di Phrynos,96050850,
Alceo Galliera,56796176,
Robert Hermann Schomburgk,9920527,
Guglielmina di Baden,8250413,
John Evans Atta-Mills,73580561,
Lulzim Basha,187305366,
Don Letts,64213562,
Vincent D'Onofrio,85682580,
Camille-Christophe Gerono,74088466,
Mario Testino,93584670,
Rachael Harris,41575962,
Christian Gottfried Daniel Nees von Esenbeck,46837931,
Augustinas Voldemaras,116509034,
Googoosh,56288834,
Joseph Chelladurai Kumarappa,24650736,
Antonio Beccadelli,17217928,
Mazzino Montinari,71395215,
Angela Hewitt,139693831,
Claudio Merulo,42026057,
Alexander Henry Rhind,23222454,
Justo Rufino Barrios Auyón,,
Luigi II di Borbone,78824895,
Brían F. O'Byrne,,
Umberto Saba,22148345,
Patrik Sjöberg,41822896,
Carlo M. Cipolla,29531912,
Luiz Eduardo de Oliveira,71421450,
Go-Horikawa,7221780,
Chuck Daly,5133490,
Léon Gozlan,71391820,
Barbara Palmer,40616627,
Don Shula,117461535,
Jules Perrot,49659643,
John Peter Huchra,24755149,
Alexandre Saint-Yves d'Alveydre,64011513,
Giselle Itié,,
Danny Clinch,51911873,
Phil Thornalley,31607816,
Francesca Rettondini,232989584,IT\ICCU\MILV\330462
Emilio Eduardo Massera,48045472,
Jeanne Aubert,27251021,
Edward Rydz-Śmigły,,
John Arbuthnot,51684915,
Scipione Cerreto,36984593,
Frederik Willem de Klerk,54948868,
Colin Campbell (geologo),34547893,
Alexandre Cabanel,34728607,
Niccolò Piccinni,17319986,
Francisco Antonio Mourelle,65219152,
Kurt von Ruffin,21947871,
Pedro Antonio de Alarcón,44294383,
Wilfrid Laurier,8183679,
Morton Smith,92613705,
Albert Marth,13087624,
M. J. Hyland,22125959,
Rita Moreno,76500985,
Papa Pasquale I,20035481,
Edgar Froese,120173304,
Tyler Hynes,52001778,
Tapping Reeve,62972857,
Jessica Fridrich,67551842,
Tim Pawlenty,160316458,
Kool Keith,136788725,
Zsigmond Kémeny,54141095,
Leone VI il Saggio,9873664,
Jim Telfer,14731977,
Casimiro IV di Polonia,50568612,
Arnold J. Toynbee,54154945,
Rudolf Friedrich,14102178,
Domenico Mazzocchi,5118326,
Enrico I di Lotaringia,80311731,
Stig Johansen,224603142,
Ragnhild di Norvegia,232324216,
Michail Jur'evič Lermontov,14772733,
Bruce Springsteen,84960550,
Edward Morgan Forster,31996364,
Jimmy Reed,59272140,
Jean de la Valette,73844972,
Herbert Reinecker,49310133,
Mark Frankel,34662807,
Henry Raeburn,24874387,
Eschilo,78769732,
"Henry Howard, VII duca di Norfolk",440050,
Marco Lazzara,22014849,
Wincenty Pol,27194844,
Giacomina di Hainaut,74713527,
José Santos Chocano,71504072,
Pier Luigi Bersani,47018561,IT\ICCU\LO1V\274977
Peter Davison,41438525,
Auguste Rodin,36923874,
Giovanni Tuccari,40262441,
Antanas Smetona,54949272,
Camillo Prampolini,88948321,
Ramón Castilla,31550364,
Nicolas Toussaint Charlet,66458177,
Hermann Burger,49233702,
Kate Walsh,48971093,
Paola Pitagora,87232962,
Bill Smitrovich,95120094,
Aparicio Méndez,169729892,
Piergiorgio Odifreddi,27127695,
Franco Rocchetta,66583716,
Giovanni Alberto Ristori,15060986,
Krishna Prasad Bhattarai,7031968,
Ingrid Thulin,14959760,
Ralph Cudworth,39466716,
Robert Towne,84251577,
Andrea Solari,79202193,
Ethelwulf del Wessex,85986743,
Stuart Hamm,44487438,
John Mott,74648323,
Aleksandr Berkman,12304980,
Kool Moe Dee,51880462,
Federico Francesco di Meclemburgo-Schwerin,62497125,
Kenneth Clarke,93537457,
Keith Hamilton Cobb,181764393,
Paul Lhérie,27330646,
Andrea Bowen,12099259,
Adelaide Maria di Anhalt-Dessau,107834143,
Wu Bai,204727950,
Gaetano Stammati,164741910,
David Wark Griffith,59091371,
Olga Korbut,113881929,
"Arthur Chichester, I marchese di Donegall",63864805,
Ferdinand Marcos,104723526,
Li Shizhen,222875432,
